asset,time,AdrActCnt,BlkSizeMeanByte,CapMrktCurUSD,CapRealUSD,FlowInExNtv,FlowInExNtv-status,FlowInExNtv-status-time,FlowOutExNtv,FlowOutExNtv-status,FlowOutExNtv-status-time,TxTfrValAdjNtv,NVT,MVRV,ExchNetFlow
doge,2025-06-24 00:00:00+00:00,69896,33569.417758369724,24783297142.81192,23659768667.772614,,,,,,,621938824.5955129,39.84844837260337,1.0474868749063335,
doge,2025-06-25 00:00:00+00:00,59469,35594.79912344777,24632435556.971905,23658718378.613274,,,,,,,365193423.62681866,67.45038098534636,1.0411568015974542,
doge,2025-06-26 00:00:00+00:00,60142,28732.978878368536,23978500081.658325,23649270385.466675,,,,,,,571995382.1476657,41.92079312183688,1.0139213468671733,
doge,2025-06-27 00:00:00+00:00,52320,28045.985422740523,24129808004.794647,23642830173.08709,,,,,,,579953446.6711133,41.6064567652763,1.0205972731750994,
doge,2025-06-28 00:00:00+00:00,63184,41015.34959941733,24545953472.41517,23648415814.103203,,,,,,,210899236.62828544,116.38711388831602,1.0379533946530448,
doge,2025-06-29 00:00:00+00:00,62384,88548.47518248175,25407330871.292847,23636576764.3086,,,,,,,333166711.14888877,76.26011249346749,1.074915844398335,
doge,2025-06-30 00:00:00+00:00,119768,44318.4442804428,24760880153.13554,23596741741.68974,,,,,,,1727119728.915219,14.336516304337232,1.0493347100285906,
doge,2025-07-01 00:00:00+00:00,59579,12553.273188405796,23613949307.465263,23585808373.909584,,,,,,,452298922.18256944,52.20872336709559,1.0011931299156491,
doge,2025-07-02 00:00:00+00:00,55938,13085.546391752576,25370321860.042423,23603687015.20604,,,,,,,960628534.4368664,26.410127276632327,1.0748457155739388,
doge,2025-07-03 00:00:00+00:00,58391,13618.713659605552,25803168873.372864,23583133498.9396,,,,,,,876724930.654604,29.431316449626916,1.0941365732646633,
doge,2025-07-04 00:00:00+00:00,52613,29096.44314868805,24434808134.4519,23561542381.9202,,,,,,,624420263.0345252,39.13199103389901,1.0370631828076669,
doge,2025-07-05 00:00:00+00:00,51012,15656.736765772299,24647549472.016937,23563925826.546616,,,,,,,430884772.4648281,57.20218268801516,1.0459865496711729,
doge,2025-07-06 00:00:00+00:00,51727,30098.29686360321,25776764490.58173,23576021925.408573,,,,,,,489380663.53400725,52.67221696999169,1.0933466456782241,
doge,2025-07-07 00:00:00+00:00,57537,36198.92909896602,25158414615.62065,23556777366.819008,,,,,,,667231494.331614,37.70567610994232,1.0679905075240739,
doge,2025-07-08 00:00:00+00:00,71097,39690.77002967359,25656393600.206676,23556761821.270138,,,,,,,697001368.9049559,36.80967462160784,1.0891307470384455,
